,mean,var,cv2,poisson_dist,O,O_real,O_pred
RP23-352E22.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-353K11.3,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-355N5.6,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-356D13.9,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-356P21.1,0.0019390581717451524,0.0024893148456503564,662.0612244897961,1.283775227542541,0.0016620498614958448,0.0016620498614958448,0.0019364695892987172
RP23-358M4.7,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-359K10.8,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-359K10.9,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-366E1.3,0.00110803324099723,0.0011068055033340756,901.5000000000002,0.998891966759003,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-366E4.10,0.0013850415512465374,0.0013831232111478574,720.9999999999997,0.998614958448753,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-367D2.1,0.00110803324099723,0.0011068055033340756,901.5000000000002,0.998891966759003,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-36K2.5,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-371B13.3,0.00110803324099723,0.0011068055033340756,901.5000000000002,0.998891966759003,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-378J3.3,0.0019390581717451524,0.0019352982251517408,514.7142857142858,0.998060941828255,0.0019390581717451524,0.0019390581717451524,0.0019364695892987172
RP23-37D14.4,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
