,abundance
ENSMUSG00000023009,6.588659500665596e-06
ENSMUSG00000023010,0.0004056261885414699
ENSMUSG00000023011,1.9374396219062012e-07
ENSMUSG00000023013,7.982500825550235e-09
ENSMUSG00000023015,6.944885449657272e-05
ENSMUSG00000023017,2.0461858839397108e-06
ENSMUSG00000023018,9.79525363863961e-06
ENSMUSG00000023019,8.20409176632301e-08
ENSMUSG00000023020,0.00017679074772952087
ENSMUSG00000023021,8.143852877406849e-05
ENSMUSG00000023022,0.00020193848402042067
ENSMUSG00000023025,5.44601913838158e-05
ENSMUSG00000023026,2.9828447310329456e-05
ENSMUSG00000023027,4.590793511203307e-05
ENSMUSG00000023030,2.9351078647156154e-05
ENSMUSG00000023031,4.252802260023252e-06
ENSMUSG00000023032,3.4912294706303e-07
ENSMUSG00000023033,3.959104622466832e-07
ENSMUSG00000023034,2.4893117067814376e-05
ENSMUSG00000023039,8.643922023459208e-07
ENSMUSG00000023041,4.921297244512638e-08
ENSMUSG00000023043,2.995339576321764e-06
ENSMUSG00000023044,2.2494097361576922e-05
ENSMUSG00000023045,5.459090310744156e-07
ENSMUSG00000023046,0.00022030059276896514
ENSMUSG00000023047,1.4899270591287235e-06
ENSMUSG00000023048,0.0001516533053590173
ENSMUSG00000023050,9.59577948604981e-06
ENSMUSG00000023051,1.9334581070801405e-05
ENSMUSG00000023052,4.6874296087548176e-07
ENSMUSG00000023055,1.4836661163619418e-05
ENSMUSG00000023064,6.183724338858105e-06
ENSMUSG00000023066,4.840853621431528e-06
ENSMUSG00000023067,0.0005949911774836724
ENSMUSG00000023068,0.00012855769676959881
ENSMUSG00000023072,8.609505162512454e-06
ENSMUSG00000023073,1.4792345448188178e-08
ENSMUSG00000023074,2.32209424960557e-05
ENSMUSG00000023075,5.425317569159628e-05
ENSMUSG00000023079,1.6880637277260098e-05
ENSMUSG00000023083,5.6758893277320944e-08
ENSMUSG00000023084,1.0435117894874936e-06
ENSMUSG00000023087,3.078769435251184e-05
ENSMUSG00000023088,7.665784847020186e-05
ENSMUSG00000023089,0.0004405696186867267
ENSMUSG00000023092,0.0003055217662624324
ENSMUSG00000023094,1.493283027907472e-05
ENSMUSG00000023104,3.15716056509003e-05
ENSMUSG00000023106,0.0003986576950723456
ENSMUSG00000023110,3.567558162808129e-05
ENSMUSG00000023118,1.4823739288096148e-05
ENSMUSG00000023143,1.9744341436054115e-05
ENSMUSG00000023147,2.772685268318242e-05
ENSMUSG00000023150,0.00010445591092636372
ENSMUSG00000023151,1.7638812160055994e-08
ENSMUSG00000023153,1.4042537063486157e-08
ENSMUSG00000023156,5.176937818247739e-05
ENSMUSG00000023169,3.385320796343296e-05
ENSMUSG00000023170,1.7927990212588605e-05
ENSMUSG00000023175,0.0006524255656633408
ENSMUSG00000023176,2.327459398139661e-08
ENSMUSG00000023186,4.1659236543760845e-05
ENSMUSG00000023191,5.8772028358206705e-05
ENSMUSG00000023206,1.164312117722081e-05
ENSMUSG00000023224,1.2519954555241865e-06
ENSMUSG00000023232,3.096245996091571e-06
ENSMUSG00000023235,1.489758704414298e-05
ENSMUSG00000023236,9.483914582294924e-07
ENSMUSG00000023243,6.38420025434779e-07
ENSMUSG00000023247,1.130619699171073e-07
ENSMUSG00000023249,0.00011063604077089967
ENSMUSG00000023259,1.6461779674135797e-06
ENSMUSG00000023262,1.5293162236289308e-05
ENSMUSG00000023266,1.312174439316191e-06
ENSMUSG00000023267,5.3525274351081656e-08
ENSMUSG00000023272,8.147145658023158e-05
ENSMUSG00000023277,2.412600041500479e-05
ENSMUSG00000023284,5.237197746506865e-06
ENSMUSG00000023286,3.9385996348087046e-05
ENSMUSG00000023307,9.825189748711424e-05
ENSMUSG00000023328,1.5285864449876832e-07
ENSMUSG00000023330,3.134355429033327e-05
ENSMUSG00000023333,5.8164137130154425e-08
ENSMUSG00000023336,3.084782197134795e-06
ENSMUSG00000023341,2.289912091637348e-06
ENSMUSG00000023345,7.815159985783758e-06
ENSMUSG00000023348,4.058566062821816e-05
ENSMUSG00000023349,3.678553433876291e-08
ENSMUSG00000023353,3.3830696638418216e-05
ENSMUSG00000023367,1.0527158070113554e-05
ENSMUSG00000023391,7.241991613356688e-06
ENSMUSG00000023393,6.880888338464619e-07
ENSMUSG00000023403,5.322850592696401e-07
ENSMUSG00000023411,1.321562467215889e-05
ENSMUSG00000023439,3.123727200657443e-08
ENSMUSG00000023443,4.907319391197242e-08
ENSMUSG00000023452,5.2649603243254655e-05
ENSMUSG00000023456,0.0003477724423264036
ENSMUSG00000023460,3.81232526071075e-05
ENSMUSG00000023467,8.872608772331057e-07
ENSMUSG00000023473,1.4433788046730384e-07
ENSMUSG00000023484,2.3962357467349712e-06
ENSMUSG00000023495,3.866221494022729e-05
ENSMUSG00000023505,5.809320279381507e-05
ENSMUSG00000023571,1.4326370165361374e-05
ENSMUSG00000023572,3.411638795950138e-05
ENSMUSG00000023707,7.633403057136335e-06
ENSMUSG00000023723,0.00010342148546054065
ENSMUSG00000023755,5.3778773733280395e-06
ENSMUSG00000023764,6.123417906506072e-05
ENSMUSG00000023781,4.9959164319741805e-08
ENSMUSG00000023791,2.6712348480927608e-05
ENSMUSG00000023795,6.319399784012247e-06
ENSMUSG00000023800,2.994815007010178e-05
ENSMUSG00000023805,2.8319031184720467e-05
ENSMUSG00000023806,6.94457646419776e-06
ENSMUSG00000023809,9.351034521973382e-06
ENSMUSG00000023826,6.655357228262903e-07
ENSMUSG00000023827,3.969943396670255e-05
ENSMUSG00000023829,1.6667236271185143e-07
ENSMUSG00000023830,3.552176163862456e-05
ENSMUSG00000023832,7.508848594872311e-05
ENSMUSG00000023845,3.456334300503626e-05
ENSMUSG00000023852,9.655892144254879e-05
ENSMUSG00000023861,0.00011679523381503364
ENSMUSG00000023868,1.0870079762861446e-05
ENSMUSG00000023873,1.5360121440598823e-06
ENSMUSG00000023882,6.085505193201223e-06
ENSMUSG00000023883,4.666308727314756e-05
ENSMUSG00000023885,0.000134885047216347
ENSMUSG00000023886,0.0003188287891760743
ENSMUSG00000023892,1.11020046946948e-05
ENSMUSG00000023902,1.0605613090842954e-07
ENSMUSG00000023903,5.20211103904382e-08
ENSMUSG00000023904,0.0002969724174984832
ENSMUSG00000023905,0.00032591879749087197
ENSMUSG00000023908,3.1190108476678797e-06
ENSMUSG00000023909,2.5116387137951797e-06
ENSMUSG00000023911,1.513869023949529e-06
ENSMUSG00000023912,9.22719910995923e-07
ENSMUSG00000023913,9.069071634001438e-07
ENSMUSG00000023915,1.0323796594426226e-05
ENSMUSG00000023918,1.6156099608169703e-07
ENSMUSG00000023919,1.9408280186225225e-05
ENSMUSG00000023921,3.448458345808644e-05
ENSMUSG00000023923,1.7316618463984342e-05
ENSMUSG00000023926,2.4779692378137714e-07
ENSMUSG00000023927,1.0427675083335426e-06
ENSMUSG00000023930,1.9858527847613602e-08
ENSMUSG00000023931,1.206971503542185e-07
ENSMUSG00000023932,5.372544064174051e-05
ENSMUSG00000023935,3.634386598700602e-07
ENSMUSG00000023938,3.955817595930486e-06
ENSMUSG00000023939,0.00015802056772688315
ENSMUSG00000023940,2.3421991730243335e-05
ENSMUSG00000023942,7.288480798839596e-05
ENSMUSG00000023944,0.0012959673175614082
ENSMUSG00000023945,3.923379936211932e-07
ENSMUSG00000023947,2.7423171309620334e-06
ENSMUSG00000023951,1.7510426950304463e-05
ENSMUSG00000023952,1.2345295488439048e-05
ENSMUSG00000023953,5.794540733359348e-06
ENSMUSG00000023959,5.1425738880402e-07
ENSMUSG00000023960,7.174937089149612e-06
ENSMUSG00000023961,1.0851007738779527e-05
ENSMUSG00000023963,5.428945732776382e-06
ENSMUSG00000023965,2.6555233748508063e-05
ENSMUSG00000023966,2.914793864841047e-06
ENSMUSG00000023967,7.351668252608828e-05
ENSMUSG00000023968,2.0545878831860976e-07
ENSMUSG00000023971,4.1426175952829454e-05
ENSMUSG00000023972,4.4906084108096315e-05
ENSMUSG00000023973,2.2904760606617287e-05
ENSMUSG00000023977,2.69017969995618e-05
ENSMUSG00000023979,3.1559487269464534e-07
ENSMUSG00000023980,3.8081767293173472e-06
ENSMUSG00000023982,4.749403253641951e-06
ENSMUSG00000023984,6.51196430546713e-06
ENSMUSG00000023988,3.6711591851211176e-05
ENSMUSG00000023990,1.0289585145189077e-06
ENSMUSG00000023991,1.0450577668800444e-05
ENSMUSG00000023992,2.571552172619056e-06
ENSMUSG00000023993,5.442767650482526e-08
ENSMUSG00000023994,2.842211094750822e-05
ENSMUSG00000023995,2.195411635784854e-08
ENSMUSG00000023999,3.981516319709758e-06
ENSMUSG00000024002,6.361925861395912e-05
ENSMUSG00000024006,2.7007398593912787e-05
ENSMUSG00000024007,5.61271110017156e-05
ENSMUSG00000024008,2.668831536009706e-06
ENSMUSG00000024011,8.589014058457563e-08
ENSMUSG00000024012,9.734074706690896e-05
ENSMUSG00000024013,1.7222376793053937e-08
ENSMUSG00000024014,2.935254210398281e-05
ENSMUSG00000024018,1.6530255998212117e-06
ENSMUSG00000024026,0.00029456539690881955
ENSMUSG00000024027,4.72255378466817e-07
ENSMUSG00000024030,8.785796746554168e-06
ENSMUSG00000024033,1.7841009298079245e-05
ENSMUSG00000024036,2.2835144873237183e-07
ENSMUSG00000024037,1.6301124617249163e-05
ENSMUSG00000024038,0.0003242081520050381
ENSMUSG00000024039,1.1228460415122386e-06
ENSMUSG00000024042,2.207207198662162e-06
ENSMUSG00000024043,1.0864872385808495e-05
ENSMUSG00000024044,0.00015834997717498948
ENSMUSG00000024045,3.33030325854117e-05
ENSMUSG00000024048,0.0016756150597260966
ENSMUSG00000024050,8.139524723949371e-06
ENSMUSG00000024053,4.4243467897814186e-05
ENSMUSG00000024054,4.497156959915234e-05
ENSMUSG00000024055,4.092251133968123e-06
ENSMUSG00000024056,3.2634429578726255e-05
ENSMUSG00000024059,9.019697800498835e-06
ENSMUSG00000024063,4.790407246688844e-05
ENSMUSG00000024064,2.613105414512459e-06
ENSMUSG00000024065,1.1911299381267295e-05
ENSMUSG00000024066,2.0900886190797692e-05
ENSMUSG00000024067,0.00013119455469121492
ENSMUSG00000024068,1.8681526193978143e-05
ENSMUSG00000024069,2.7312946479620707e-05
ENSMUSG00000024070,2.0337931223380276e-05
ENSMUSG00000024072,3.890020682225125e-05
ENSMUSG00000024073,5.36949707127267e-05
ENSMUSG00000024074,9.59634263758063e-05
ENSMUSG00000024076,3.32428849985372e-05
ENSMUSG00000024077,2.092575925471174e-05
ENSMUSG00000024078,2.3361543052234934e-05
ENSMUSG00000024079,2.1723385899791426e-05
ENSMUSG00000024081,5.2479825616897294e-05
ENSMUSG00000024082,4.233584333391799e-05
ENSMUSG00000024083,9.467740371522422e-05
ENSMUSG00000024084,8.743909551017925e-06
ENSMUSG00000024085,0.0002988175947544552
ENSMUSG00000024087,0.00012901042667217127
ENSMUSG00000024088,5.375295903320358e-08
ENSMUSG00000024091,8.817078276494e-05
ENSMUSG00000024095,4.127792169112455e-05
ENSMUSG00000024096,5.470846915201116e-05
ENSMUSG00000024097,0.0001822957024329251
ENSMUSG00000024098,5.213616126541017e-05
ENSMUSG00000024099,0.000315557472687764
ENSMUSG00000024101,2.3293191143034867e-05
ENSMUSG00000024104,3.6180528898586036e-05
ENSMUSG00000024107,3.1569575856750147e-08
ENSMUSG00000024109,9.364678173519421e-07
ENSMUSG00000024112,9.475518131124145e-08
ENSMUSG00000024114,5.5583745581031175e-08
ENSMUSG00000024118,7.225864756200689e-06
ENSMUSG00000024120,4.3305364061926195e-05
ENSMUSG00000024122,3.404226472484852e-05
ENSMUSG00000024124,1.3688872221318072e-08
ENSMUSG00000024125,6.80797295328505e-08
ENSMUSG00000024127,2.6995746325621422e-05
ENSMUSG00000024130,5.22655826072538e-06
ENSMUSG00000024131,3.625757922514863e-07
ENSMUSG00000024132,4.8293429443585266e-05
ENSMUSG00000024134,6.008108782403036e-06
ENSMUSG00000024135,3.5143028067987684e-05
ENSMUSG00000024136,5.115002392392608e-07
ENSMUSG00000024137,5.269161306466807e-06
ENSMUSG00000024140,7.72348486761511e-06
ENSMUSG00000024142,4.39573990131957e-06
ENSMUSG00000024143,6.918950490807427e-05
ENSMUSG00000024145,7.035212474354834e-05
ENSMUSG00000024146,0.00021391438215376832
ENSMUSG00000024150,0.00017550080673462117
ENSMUSG00000024151,1.3344805285854368e-05
ENSMUSG00000024154,1.887560405000246e-08
ENSMUSG00000024155,1.3271110405088038e-08
ENSMUSG00000024158,3.497654856758147e-05
ENSMUSG00000024160,4.4371611380739145e-06
ENSMUSG00000024163,1.2150754670427608e-05
ENSMUSG00000024164,3.990051749711193e-07
ENSMUSG00000024165,5.4654314512646594e-05
ENSMUSG00000024168,5.440284595659032e-07
ENSMUSG00000024169,6.625530357880002e-06
ENSMUSG00000024170,1.3518141480539154e-05
ENSMUSG00000024174,5.110170513813509e-06
ENSMUSG00000024176,9.253532364282927e-08
ENSMUSG00000024177,5.07847363526588e-05
ENSMUSG00000024180,2.04916967566873e-06
ENSMUSG00000024181,7.25277004420719e-05
ENSMUSG00000024182,3.752933662683996e-05
ENSMUSG00000024184,1.2669233463202732e-07
ENSMUSG00000024186,1.532479902022214e-07
ENSMUSG00000024187,2.4808205044174894e-05
ENSMUSG00000024188,7.496451068701578e-05
ENSMUSG00000024190,0.00012037598659672563
ENSMUSG00000024191,1.4768984784877612e-05
ENSMUSG00000024193,2.970428917688352e-06
ENSMUSG00000024194,0.00013331123017423202
ENSMUSG00000024197,3.853881049664085e-05
ENSMUSG00000024201,4.25170610767129e-06
ENSMUSG00000024205,1.9799590118819883e-05
ENSMUSG00000024206,5.924513154106864e-07
ENSMUSG00000024208,0.0005468474779992661
ENSMUSG00000024209,2.2102523223020868e-07
ENSMUSG00000024210,9.325868787366221e-07
ENSMUSG00000024211,2.683750281586044e-07
ENSMUSG00000024212,1.1949824043300916e-05
ENSMUSG00000024213,0.0001516578571494138
ENSMUSG00000024217,0.0001653715856799032
ENSMUSG00000024218,3.150954143906867e-05
ENSMUSG00000024219,7.409372445820146e-06
ENSMUSG00000024220,3.0196412289728422e-06
ENSMUSG00000024222,1.427495605175278e-05
ENSMUSG00000024223,1.3445329160548539e-08
ENSMUSG00000024225,5.461121836754398e-08
ENSMUSG00000024227,2.7006369459341126e-08
ENSMUSG00000024228,5.041404022616175e-06
ENSMUSG00000024231,3.4526750473481015e-05
ENSMUSG00000024232,3.823724477531207e-06
ENSMUSG00000024234,1.5524116878600666e-05
ENSMUSG00000024235,3.132122338964783e-06
ENSMUSG00000024236,1.652239209277218e-05
ENSMUSG00000024238,6.855650538665006e-05
ENSMUSG00000024240,2.24312422452888e-05
ENSMUSG00000024241,3.343631772408106e-05
ENSMUSG00000024242,3.6228848655372735e-05
ENSMUSG00000024246,7.5749107382515644e-06
ENSMUSG00000024247,4.66487703269003e-06
ENSMUSG00000024248,0.00021831471637461476
ENSMUSG00000024251,9.755386913365363e-06
ENSMUSG00000024253,4.9830148124018946e-05
ENSMUSG00000024258,8.55374156241942e-05
ENSMUSG00000024259,3.910932400665025e-05
ENSMUSG00000024260,3.691534478290811e-05
ENSMUSG00000024261,4.951615851585453e-07
ENSMUSG00000024268,5.768268242170725e-05
ENSMUSG00000024269,2.6489065011289815e-05
ENSMUSG00000024270,0.00011065469518163725
ENSMUSG00000024271,9.278462561643774e-05
ENSMUSG00000024273,3.840892295418711e-05
ENSMUSG00000024274,8.999682724443063e-07
ENSMUSG00000024276,1.0787746355030393e-05
ENSMUSG00000024277,5.4095873066880425e-05
ENSMUSG00000024283,7.901723607854372e-05
ENSMUSG00000024286,4.183706545816741e-05
ENSMUSG00000024287,4.209033364436533e-05
ENSMUSG00000024290,6.938149725125762e-05
ENSMUSG00000024292,1.245056394642637e-08
ENSMUSG00000024293,1.1452258733091299e-05
ENSMUSG00000024294,6.805042505262381e-05
ENSMUSG00000024295,2.1750479998127123e-07
ENSMUSG00000024298,1.7351831971661005e-05
ENSMUSG00000024299,1.7094841980323814e-05
ENSMUSG00000024300,1.2879163697059306e-06
ENSMUSG00000024301,1.0501685514385276e-05
ENSMUSG00000024302,1.2959294423118106e-05
ENSMUSG00000024304,0.00024862932915099595
ENSMUSG00000024308,6.755816232078342e-05
ENSMUSG00000024309,0.00010320741441535689
ENSMUSG00000024312,2.7729385784673926e-05
ENSMUSG00000024317,2.652979503125456e-05
ENSMUSG00000024319,3.105859608020511e-05
ENSMUSG00000024325,9.3637433328928e-06
ENSMUSG00000024330,3.055903293314247e-07
ENSMUSG00000024331,1.0985247894599954e-06
ENSMUSG00000024335,8.53975385609319e-05
ENSMUSG00000024338,8.028009324489104e-06
ENSMUSG00000024339,1.4472262165112574e-05
ENSMUSG00000024346,0.00036458489708929455
ENSMUSG00000024347,4.085044242551482e-07
ENSMUSG00000024349,4.266147896026394e-05
ENSMUSG00000024350,4.295145336876149e-05
ENSMUSG00000024352,2.7366173151872396e-05
ENSMUSG00000024353,2.195411635784854e-08
ENSMUSG00000024354,5.720176289538063e-07
ENSMUSG00000024357,1.3598779710024775e-05
ENSMUSG00000024359,0.0005678395309110735
ENSMUSG00000024360,0.0001490320254101987
ENSMUSG00000024369,4.645528975472066e-05
ENSMUSG00000024370,2.397602335572482e-05
ENSMUSG00000024371,3.9842365728836953e-07
ENSMUSG00000024376,6.022976693708122e-06
ENSMUSG00000024378,1.923153536377154e-05
ENSMUSG00000024379,1.7737503513968732e-05
ENSMUSG00000024381,0.00013953472602375733
ENSMUSG00000024382,3.217000390252895e-05
ENSMUSG00000024383,4.015565361808004e-05
ENSMUSG00000024384,3.4851950781301335e-05
ENSMUSG00000024386,6.58059423328857e-08
ENSMUSG00000024387,0.00014133001455215018
ENSMUSG00000024391,2.6952886283234974e-07
ENSMUSG00000024392,7.73929137979124e-05
ENSMUSG00000024393,4.551739989722372e-05
ENSMUSG00000024395,4.368542924518381e-06
ENSMUSG00000024397,1.331109704838245e-06
ENSMUSG00000024400,4.4080095402327285e-05
ENSMUSG00000024401,1.2601509930079928e-06
ENSMUSG00000024402,7.476720158285369e-08
ENSMUSG00000024403,4.522096311864721e-07
ENSMUSG00000024404,4.7201389451709316e-05
ENSMUSG00000024409,1.7433248437370645e-07
ENSMUSG00000024410,2.6929717430940837e-05
ENSMUSG00000024413,3.714836455532251e-05
ENSMUSG00000024414,0.00012903078498771923
ENSMUSG00000024420,1.479830256636456e-05
ENSMUSG00000024421,9.976771738225972e-07
ENSMUSG00000024422,3.067624761145943e-05
ENSMUSG00000024423,0.00011000463486761471
ENSMUSG00000024424,7.854475272691184e-06
ENSMUSG00000024425,7.522728937511018e-05
ENSMUSG00000024426,1.2099466581981852e-05
ENSMUSG00000024427,1.885452255475317e-05
ENSMUSG00000024429,4.143678768456156e-05
ENSMUSG00000024430,4.534587126625576e-07
ENSMUSG00000024431,0.00011803551630740944
ENSMUSG00000024436,6.6867869243671e-05
ENSMUSG00000024442,6.1005069105689225e-06
ENSMUSG00000024446,4.7944656590163086e-05
ENSMUSG00000024451,3.500442159956507e-07
ENSMUSG00000024454,2.5937729881346286e-05
ENSMUSG00000024456,1.8882532820214077e-05
ENSMUSG00000024457,3.5545032051176376e-05
ENSMUSG00000024459,1.1850352337955434e-07
ENSMUSG00000024462,7.73356558786207e-06
ENSMUSG00000024471,1.6257886497516365e-08
ENSMUSG00000024472,1.7135457878481293e-05
ENSMUSG00000024474,0.00017023995474825206
ENSMUSG00000024477,1.892784596518978e-05
ENSMUSG00000024479,1.1086911780808034e-07
ENSMUSG00000024480,0.00019059141030572816
ENSMUSG00000024481,3.315386253708913e-07
ENSMUSG00000024483,4.0531255055900684e-05
ENSMUSG00000024485,1.2509184312782575e-07
ENSMUSG00000024486,0.00019453712573125687
ENSMUSG00000024487,9.842738565660226e-05
ENSMUSG00000024491,4.544440917883044e-05
ENSMUSG00000024493,9.619322729701155e-05
ENSMUSG00000024498,3.614332446657792e-05
ENSMUSG00000024500,3.290913497283884e-07
ENSMUSG00000024501,0.00016462807944492004
ENSMUSG00000024502,2.402268801166299e-07
ENSMUSG00000024505,2.0641781685885707e-06
ENSMUSG00000024507,0.00014237860668731052
ENSMUSG00000024511,3.6303183554912948e-06
ENSMUSG00000024512,5.891707701735025e-06
ENSMUSG00000024513,0.00014999329931983184
ENSMUSG00000024515,4.772960489525252e-05
ENSMUSG00000024516,7.350297388018005e-05
ENSMUSG00000024518,1.236269560914995e-07
ENSMUSG00000024521,5.0214547841946915e-05
ENSMUSG00000024524,5.2263531231781435e-05
ENSMUSG00000024525,7.345020431963661e-06
ENSMUSG00000024527,3.651061346572272e-05
ENSMUSG00000024528,2.472645708638086e-05
ENSMUSG00000024529,0.0021614838203926215
ENSMUSG00000024530,7.404558247026471e-07
ENSMUSG00000024532,3.3240928524124943e-07
ENSMUSG00000024533,2.806563763931279e-05
ENSMUSG00000024534,1.7773257871970124e-07
ENSMUSG00000024535,2.0459560213549627e-05
ENSMUSG00000024537,5.982750037066168e-05
ENSMUSG00000024538,0.00019539873423312788
ENSMUSG00000024539,2.888763722645426e-05
ENSMUSG00000024542,2.6729857147842037e-05
ENSMUSG00000024544,1.9616897918755185e-05
ENSMUSG00000024548,8.647733037532227e-06
ENSMUSG00000024552,1.2976646437635338e-07
ENSMUSG00000024556,3.4839765623773984e-05
ENSMUSG00000024558,5.509265269784528e-08
ENSMUSG00000024560,2.2565629828733938e-05
ENSMUSG00000024561,1.4267503433318739e-05
ENSMUSG00000024563,5.312198602559899e-05
ENSMUSG00000024565,7.33091794408523e-07
ENSMUSG00000024566,2.2092254036428423e-05
ENSMUSG00000024570,1.653728738275981e-05
ENSMUSG00000024571,0.00020298170141890763
ENSMUSG00000024575,1.4302422472635877e-07
ENSMUSG00000024576,0.00017363161585097145
ENSMUSG00000024578,2.6910150787397065e-08
ENSMUSG00000024579,5.616831919714646e-06
ENSMUSG00000024580,1.9547195014107603e-05
ENSMUSG00000024581,2.18189121179246e-05
ENSMUSG00000024583,0.000145817000708696
ENSMUSG00000024587,0.0002966771408827148
ENSMUSG00000024588,0.00010491733109247692
ENSMUSG00000024589,1.9561506665093433e-05
ENSMUSG00000024590,3.775975662496935e-05
ENSMUSG00000024592,2.3522889225366043e-05
ENSMUSG00000024593,1.7649249246953307e-07
ENSMUSG00000024594,4.568847488040816e-05
ENSMUSG00000024597,2.2209908644892144e-05
ENSMUSG00000024598,2.5460940856101616e-06
ENSMUSG00000024600,4.2082931760613694e-07
